title,source,link asli,published,content,category,sentimen
"Cegah Pelanggaran Merek, Tokopedia dan TikTok Shop Tingkatkan Literasi HKI Penjual - Medcom.id",Medcom.id,https://www.medcom.id/ekonomi/ekonomi-digital/Rb1y7v2b-cegah-pelanggaran-merek-tokopedia-dan-tiktok-shop-tingkatkan-literasi-hki-penjual,2026-01-27 08:00:00,,Edukasi,Netral
Tiktok Shop PHK Lebih Banyak Karyawan di Indonesia - Kompas.id,Kompas.id,https://www.kompas.id/artikel/tiktok-shop-phk-lebih-banyak-karyawan-di-indonesia,2025-05-31 07:00:00,,Isu,Negatif
"Jawab Melonjaknya Permintaan Live Host, TikTok Shop Luncurkan Program WaktunyaSTARt! - Tek.ID",Tek.ID,https://www.tek.id/culture/tiktok-shop-tiktok-shop-luncurkan-program-waktunyastart-b2nvW9tMg,2025-10-20 07:00:00,,Edukasi,Positif
"Penjualan di TikTok Shop Meledak, UMKM Raup Untung dari Siaran LIVE - Kompas.com",Kompas.com,https://money.kompas.com/read/2025/10/20/202000626/penjualan-di-tiktok-shop-meledak-umkm-raup-untung-dari-siaran-live,2025-10-20 07:00:00,,Bisnis,Positif
5 Tips UMKM Dorong Penjualan di Tokopedia dan TikTok Shop - SWA.co.id,SWA.co.id,https://swa.co.id/read/469323/5-tips-umkm-dorong-penjualan-di-tokopedia-dan-tiktok-shop,2026-02-11 08:00:00,,Strategi,Positif
Kementerian UMKM: 90% Produk di Shopee-TikTok Shop Cs Masih Impor - Bisnis Tekno,Bisnis Tekno,https://teknologi.bisnis.com/read/20260205/84/1950502/kementerian-umkm-90-produk-di-shopee-tiktok-shop-cs-masih-impor,2026-02-05 08:00:00,,Isu,Negatif
Ini Strategi Agar UMKM Panen Cuan di Tokopedia dan TikTok Shop Selama Ramadan - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/ini-strategi-agar-umkm-panen-cuan-di-tokopedia-dan-tiktok-shop-selama-ramadan,2026-02-12 08:00:00,,Event,Positif
Tokopedia dan TikTok Shop Latih 200 UMKM Bikin Konten lewat Creators Lab - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparanbisnis/tokopedia-dan-tiktok-shop-latih-200-umkm-bikin-konten-lewat-creators-lab-26Lr0T1Miqj,2025-12-01 08:00:00,,Edukasi,Positif
Pengalihan Penjual Tokopedia ke TikTok Shop Dinilai Berisiko bagi UMKM Lokal - Link UMKM,Link UMKM,https://linkumkm.id/news/detail/16272/pengalihan-penjual-tokopedia-ke-tiktok-shop-dinilai-berisiko-bagi-umkm-lokal,2025-06-09 07:00:00,,Isu,Negatif
"Ramadan 2026 Dongkrak UMKM di TikTok Shop, LIVE Shopping Ditonton 3,4 Juta Kali - indoposco.id",indoposco.id,https://indoposco.id/2026/03/05/ramadan-2026-dongkrak-umkm-di-tiktok-shop-live-shopping-ditonton-34-juta-kali/,2026-03-05 08:00:00,,Event,Positif
"Minat Belanja Naik Saat Ramadan, Produk Fesyen UMKM Laris di TikTok Shop - tangselpos.id",tangselpos.id,https://tangselpos.id/detail/46316/minat-belanja-naik-saat-ramadan-produk-fesyen-umkm-laris-di-tiktok-shop,2026-03-07 08:00:00,,Event,Positif
"Barang Impor dan Artis Jualan Lewat TikTok Shop, UMKM Meratap Menangis Tak Sanggup Bersaing - Radar Gresik",Radar Gresik,https://radargresik.jawapos.com/ekonomi-bisnis/2309190022/barang-impor-dan-artis-jualan-lewat-tiktok-shop-umkm-meratap-menangis-tak-sanggup-bersaing,2026-03-15 01:17:48,,Isu,Negatif
5 Tips Agar UMKM Bersaing di Tokopedia dan TikTok Shop Selama Ramadan - JPNN.com,JPNN.com,https://www.jpnn.com/news/5-tips-agar-umkm-bersaing-di-tokopedia-dan-tiktok-shop-selama-ramadan,2026-02-11 08:00:00,,Event,Positif
Wamen UMKM Minta Tiktok Shop Beri Ruang Lebih untuk Produk Lokal - Kompas.id,Kompas.id,https://www.kompas.id/artikel/wamen-umkm-minta-tiktok-shop-beri-ruang-lebih-untuk-produk-lokal,2025-04-28 07:00:00,,Regulasi,Netral
"UMKM Panen Cuan di Ramadan Berkat Kolaborasi TikTok, Tokopedia, dan TikTok Shop - Technologue ID",Technologue ID,https://technologue.id/umkm-panen-cuan-di-ramadan-berkat-kolaborasi-tiktok-tokopedia-dan-tiktok-shop,2026-03-05 08:00:00,,Event,Positif
"Dorong Penjualan UMKM, TikTok, Tokopedia dan TikTok Shop Gulurkan Ramadan Ekstra Seru - SWA.co.id",SWA.co.id,https://swa.co.id/read/470043/dorong-penjualan-umkm-tiktok-tokopedia-dan-tiktok-shop-gulurkan-ramadan-ekstra-seru,2026-03-04 08:00:00,,Event,Positif
TikTok dan Tokopedia Bersinergi Perkuat UMKM & Kreator Selama Ramadan - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/tiktok-dan-tokopedia-bersinergi-perkuat-umkm-kreator-selama-ramadan,2026-03-06 08:00:00,,Event,Positif
Tokopedia & TikTok Shop Melatih UMKM Bikin Konten Lewat Creators Lab - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/tokopedia-tiktok-shop-melatih-umkm-bikin-konten-lewat-creators-lab,2025-12-02 08:00:00,,Edukasi,Positif
Tokopedia & TikTok Shop Latih 200 UMKM Banjarnegara Bikin Konten lewat Creators Lab - kontan.co.id,kontan.co.id,https://industri.kontan.co.id/news/tokopedia-tiktok-shop-latih-200-umkm-banjarnegara-bikin-konten-lewat-creators-lab,2025-12-01 08:00:00,,Edukasi,Positif
"Sambut Ramadan, Tokopedia dan TikTok Shop Bagikan 5 Strategi Dongkrak Penjualan UMKM - Kompas.com",Kompas.com,https://money.kompas.com/read/2026/02/13/165252126/sambut-ramadan-tokopedia-dan-tiktok-shop-bagikan-5-strategi-dongkrak-penjualan,2026-02-13 08:00:00,,Event,Positif
"Primakara University Gandeng TikTok Shop, Terjunkan 300 Mahasiswa Digitalisasi UMKM Bali - banjar.times.co.id",banjar.times.co.id,https://banjar.times.co.id/news/pendidikan/HNeH0PorO/primakara-university-gandeng-tiktok-shop-terjunkan-300-mahasiswa-digitalisasi-umkm-bali,2026-03-16 07:00:00,,Edukasi,Positif
Tokopedia TikTok Shop Ajak Pelaku UMKM di Yogya Kenali Kekayaan Intelektual - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparannews/tokopedia-tiktok-shop-ajak-pelaku-umkm-di-yogya-kenali-kekayaan-intelektual-25vDPPf0v6T,2025-09-25 07:00:00,,Edukasi,Netral
"Admin Shopee-Tokopedia Cs Kian Mahal, Seller UMKM Bakal Hijrah ke IG-TikTok - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20260304/12/1957814/admin-shopee-tokopedia-cs-kian-mahal-seller-umkm-bakal-hijrah-ke-ig-tiktok,2026-03-04 08:00:00,,Isu,Negatif
Tokopedia-TikTok Shop Dorong Penjualan UMKM di E-Commerce - republika.co.id,republika.co.id,https://ekonomi.republika.co.id/berita/t59u58370/tokopediatiktok-shop-dorong-penjualan-umkm-di-ecommerce,2025-11-06 08:00:00,,Strategi,Positif
"UMKM Ngeluh soal Seller Center, Tokopedia-TikTok Shop Buka Suara - detikFinance",detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7972544/umkm-ngeluh-soal-seller-center-tokopedia-tiktok-shop-buka-suara,2025-06-19 07:00:00,,Isu,Negatif
"TikTok Dongkrak Omzet Brand Lokal, UMKM Makanan & Sepatu Raup Penjualan 3 Kali Lipat - kontan.co.id",kontan.co.id,https://industri.kontan.co.id/news/tiktok-dongkrak-omzet-brand-lokal-umkm-makanan-sepatu-raup-penjualan-3-kali-lipat,2026-03-13 07:00:00,,Bisnis,Positif
Menteri UMKM akan Panggil TikTok Shop terkait Integrasi Seller Center - Tempo.co,Tempo.co,https://www.tempo.co/ekonomi/menteri-umkm-akan-panggil-tiktok-shop-terkait-integrasi-seller-center-1653197,2025-06-05 07:00:00,,Regulasi,Netral
Tokopedia Dan TikTok Shop Dorong UMKM Lewat Promo Guncang 9.9 2025 - RM.ID,RM.ID,https://rm.id/baca-berita/ekonomi-bisnis/282680/tokopedia-dan-tiktok-shop-dorong-umkm-lewat-promo-guncang-99-2025,2025-09-24 07:00:00,,Event,Positif
"UMKM Lokal Spill Strategi Promosi di TikTok, Raih Berkah Berkali Lipat di Bulan Suci - VOI.id",VOI.id,https://voi.id/ekonomi/565460/umkm-lokal-spill-strategi-promosi-di-tiktok-raih-berkah-berkali-lipat-di-bulan-suci,2026-03-19 07:00:00,,Event,Positif
"Fitur Live TikTok Mati, UMKM dan Affiliator Berpotensi Merugi - kontan.co.id",kontan.co.id,https://industri.kontan.co.id/news/fitur-live-tiktok-mati-umkm-dan-affiliator-berpotensi-merugi,2025-08-31 07:00:00,,Isu,Negatif
Tokopedia & TikTok Shop Latih 200 UMKM Banjarnegara Bikin Konten lewat Creators Lab - Krjogja - Kr Jogja,Kr Jogja,https://www.krjogja.com/ekonomi/1246902207/tokopedia-tiktok-shop-latih-200-umkm-banjarnegara-bikin-konten-lewat-creators-lab,2025-12-01 08:00:00,,Edukasi,Positif
"Tokopedia, TikTok, dan Kemenperin Dorong UMKM Lokal Lewat Program KALCER - kumparan.com - Kumparan.com",Kumparan.com,https://kumparan.com/kumparanbisnis/tokopedia-tiktok-dan-kemenperin-dorong-umkm-lokal-lewat-program-kalcer-25IVLIAd7Ss,2025-06-19 07:00:00,,Event,Positif
Tokopedia dan TikTok Shop Perkuat UMKM Banjarnegara Lewat Pelatihan Creators Lab - Cobisnis,Cobisnis,https://cobisnis.com/tokopedia-dan-tiktok-shop-perkuat-umkm-banjarnegara-lewat-pelatihan-creators-lab/,2025-12-01 08:00:00,,Edukasi,Positif
"Barang Impor Murah Banjiri Shopee-TikTok Cs, UMKM Terancam Kolaps! - Bisnis.com",Bisnis.com,https://ekonomi.bisnis.com/read/20260208/12/1951082/barang-impor-murah-banjiri-shopee-tiktok-cs-umkm-terancam-kolaps,2026-02-08 08:00:00,,Isu,Negatif
"Akuisisi Tiktok Shop-Tokopedia, Rivqy Abdul Halim Khawatir Perlemah Daya Saing UMKM - Niaga.Asia",Niaga.Asia,https://www.niaga.asia/akuisisi-tiktok-shop-tokopedia-rivqy-abdul-halim-khawatir-perlemah-daya-saing-umkm/,2025-06-19 07:00:00,,Bisnis,Negatif
Penjualan UMKM Tokopedia Naik 95 Persen Usai Sinergi dengan TikTok Shop - Tempo.co,Tempo.co,https://www.tempo.co/ekonomi/penjualan-umkm-tokopedia-naik-95-persen-usai-sinergi-dengan-tiktok-shop-1745612,2025-06-19 07:00:00,,Bisnis,Positif
"Berdayakan UMKM lewat Edukasi KI, Tokopedia-TikTok Shop Luncurkan #JualanNyaman - Espos.id",Espos.id,https://bisnis.espos.id/berdayakan-umkm-lewat-edukasi-ki-tokopedia-tiktok-shop-luncurkan-jualannyaman-2130761,2025-08-14 07:00:00,,Edukasi,Positif
"Tokopedia, TikTok Shop dan Kemenperin RI Dorong UMKM Lokal Melesat Lewat KALCER - Espos.id",Espos.id,https://bisnis.espos.id/tokopedia-tiktok-shop-dan-kemenperin-ri-dorong-umkm-lokal-melesat-lewat-kalcer-2109257,2025-06-19 07:00:00,,Event,Positif
Integrasi Layanan Tokopedia Dan TikTok Shop Jadi Peluang Inovasi UMKM - RM.ID,RM.ID,https://rm.id/baca-berita/ekonomi-bisnis/268351/integrasi-layanan-tokopedia-dan-tiktok-shop-jadi-peluang-inovasi-umkm,2025-06-05 07:00:00,,Strategi,Positif
Tokopedia & Kemenperin Dorong UMKM Lokal Cepat Terkenal dengan KALCER - SWA.co.id,SWA.co.id,https://swa.co.id/read/460793/tokopedia--kemenperin-dorong-umkm-lokal-cepat-terkenal-dengan-kalcer,2025-06-20 07:00:00,,Event,Positif
"Tokopedia-TikTok Shop Siapkan Strategi Kuasai Pasar Digital 2026, UMKM Siap-Siap Banjir Orderan! - bisnismarket.com",bisnismarket.com,https://bisnismarket.com/post/tokopedia-tiktok-shop-siapkan-strategi-kuasai-pasar-digital-2026-umkm-siap-siap-banjir-orderan,2026-01-29 08:00:00,,Strategi,Positif
Cerita UMKM Khawatir Aksesnya ke TikTok Dibatasi - Tempo.co,Tempo.co,https://www.tempo.co/ekonomi/cerita-umkm-khawatir-aksesnya-ke-tiktok-dibatasi-2076065,2025-10-04 07:00:00,,Isu,Negatif
TikTok Shop meluncurkan kampanye untuk mendukung komunitas UMKM dan merayakan budaya Vietnam. - Vietnam.vn,Vietnam.vn,https://www.vietnam.vn/id/tiktok-shop-phat-dong-chien-dich-tiep-suc-cong-dong-msmes-ton-vinh-van-hoa-viet,2025-12-29 08:00:00,,Event,Positif
Tokopedia dan TikTok Shop Latih 200 UMKM Banjarnegara Bikin Konten lewat Creators Lab - jatengpos.co.id,jatengpos.co.id,https://jatengpos.co.id/jateng/2025/12/02/tokopedia-dan-tiktok-shop-latih-200-umkm-banjarnegara-bikin-konten-lewat-creators-lab/,2025-12-02 08:00:00,,Edukasi,Positif
Integrasi Seller Center TikTok Shop dan Tokopedia: Dampak bagi UMKM dan Langkah Menteri Maman Abdurrahman - Link UMKM,Link UMKM,https://linkumkm.id/news/detail/16292/integrasi-seller-center-tiktok-shop-dan-tokopedia-dampak-bagi-umkm-dan-langkah-menteri-maman-abdurrahman,2025-06-13 07:00:00,,Regulasi,Netral
"Menteri UMKM Siapkan Langkah Tegas, Siap Panggil TikTok Jika Pengalihan Penjual Tokopedia Terbukti Rugikan UMKM - Link UMKM",Link UMKM,https://linkumkm.id/news/detail/16273/menteri-umkm-siapkan-langkah-tegas-siap-panggil-tiktok-jika-pengalihan-penjual-tokopedia-terbukti-rugikan-umkm,2025-06-09 07:00:00,,Regulasi,Negatif
"UMKM Lokal Raup Cuan di Ramadan, TikTok Jadi Kunci Promosi Efektif - Cobisnis",Cobisnis,https://cobisnis.com/umkm-lokal-raup-cuan-di-ramadan-tiktok-jadi-kunci-promosi-efektif/,2026-03-17 07:00:00,,Event,Positif
Peran TikTok Shop dalam Meningkatkan Penjualan UMKM Lokal - Kompasiana.com - Kompasiana.com,Kompasiana.com,https://www.kompasiana.com/adindaanggun/684af84c34777c67d2736963/peran-tiktok-shop-dalam-meningkatkan-penjualan-umkm-lokal,2025-06-12 07:00:00,,Bisnis,Positif
Tokopedia Ajak UMKM Melek Kekayaan Intelektual - SWA.co.id,SWA.co.id,https://swa.co.id/read/462749/tokopedia-ajak-umkm-melek-kekayaan-intelektual,2025-08-14 07:00:00,,Edukasi,Netral
Demi Lindungi UMKM dari Dampak Integrasi Pemerintah Siapkan Regulasi Seller Center TikTok Shop-Tokopedia - Link UMKM,Link UMKM,https://linkumkm.id/news/detail/16296/demi-lindungi-umkm-dari-dampak-integrasi-pemerintah-siapkan-regulasi-seller-center-tiktok-shop-tokopedia,2025-06-14 07:00:00,,Regulasi,Netral
"Lewat Creators Lab, TikTok Shop by Tokopedia Dorong Generasi Muda Majukan UMKM dan Pariwisata Daerah - rmoljabar.id",rmoljabar.id,https://www.rmoljabar.id/lewat-creators-lab-tiktok-shop-by-tokopedia-dorong-generasi-muda-majukan-umkm-dan-pariwisata-daerah,2025-08-27 07:00:00,,Edukasi,Positif
Menteri UMKM Mau Panggil TikTok Shop-Tokopedia Respons Keluhan soal Seller Center - detikFinance,detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7950709/menteri-umkm-mau-panggil-tiktok-shop-tokopedia-respons-keluhan-soal-seller-center,2025-06-05 07:00:00,,Regulasi,Netral
Menteri Maman Akan Panggil Tokopedia & TikTok Shop Imbas Seller Center Digabung - kumparan.com - Kumparan.com,Kumparan.com,https://kumparan.com/kumparanbisnis/menteri-maman-akan-panggil-tokopedia-and-tiktok-shop-imbas-seller-center-digabung-25Cyxm7GNgj,2025-06-05 07:00:00,,Regulasi,Netral
"UMKM Sudah 'Berdarah-darah', Aturan Integrasi Seller Center E-commerce Baru Mau Disiapkan - MetroTVNews.com",MetroTVNews.com,https://www.metrotvnews.com/read/kj2CEy5d-umkm-sudah-berdarah-darah-aturan-integrasi-seller-center-e-commerce-baru-mau-disiapkan,2025-06-11 07:00:00,,Regulasi,Negatif
FOTO: Tokopedia-TikTok Shop Dukung UMKM lewat INACRAFT 2025 - SINDOnews.com,SINDOnews.com,https://media.sindonews.com/foto/view/68861/1/tokopedia-tiktok-shop-dukung-umkm-lewat-inacraft-2025,2025-10-03 07:00:00,,Event,Positif
"Tokopedia-TikTok Shop Luncurkan #JualanNyaman untuk UMKM, Apa Itu? - Medcom.id",Medcom.id,https://www.medcom.id/ekonomi/bisnis/ZkeZqy8K-tokopedia-tiktok-shop-luncurkan-jualannyaman-untuk-umkm-apa-itu,2025-08-19 07:00:00,,Strategi,Positif
Menteri UMKM Siap Panggil TikTok Jika Terbukti Geser Penjual Tokopedia - Kompas.com,Kompas.com,https://money.kompas.com/read/2025/06/05/190216426/menteri-umkm-siap-panggil-tiktok-jika-terbukti-geser-penjual-tokopedia,2025-06-05 07:00:00,,Regulasi,Netral
UMKM Kopi Lokal Nyawang Langit dari Bandung Tembus Pasar Digital Lewat Tokopedia dan TikTok Shop - Zona Priangan - Zona Priangan,Zona Priangan,https://zonapriangan.pikiran-rakyat.com/wisata/pr-469693683/umkm-kopi-lokal-nyawang-langit-dari-bandung-tembus-pasar-digital-lewat-tokopedia-dan-tiktok-shop,2025-10-04 07:00:00,,Bisnis,Positif
Fenomena ”Live Shopping” yang Menghidupkan Harapan UMKM Daerah - Kompas.id,Kompas.id,https://www.kompas.id/artikel/fenomena-live-shopping-yang-menghidupkan-harapan-umkm-daerah-2,2025-05-13 07:00:00,,Strategi,Positif
"Ramadan 2026 Jadi Momentum Emas, Ini 5 Cara UMKM Tingkatkan Penjualan di Tokopedia & TikTok Shop - Cobisnis",Cobisnis,https://cobisnis.com/ramadan-2026-jadi-momentum-emas-ini-5-cara-umkm-tingkatkan-penjualan-di-tokopedia-tiktok-shop/#google_vignette,2026-02-11 08:00:00,,Event,Positif
Tokopedia dan TikTok Shop Kolaborasi dengan Kemenperin Luncurkan Program KALCER untuk Dorong UMKM Lokal - Batam Pos,Batam Pos,https://news.batampos.co.id/tokopedia-dan-tiktok-shop-kolaborasi-dengan-kemenperin-luncurkan-program-kalcer-untuk-dorong-umkm-lokal/,2025-06-19 07:00:00,,Event,Positif
"Integrasi Seller Center TikTok Shop/Tokopedia Ancam UMKM, Menteri Maman Janji Tuntaskan - Kompas.com",Kompas.com,https://money.kompas.com/read/2025/06/11/084500826/integrasi-seller-center-tiktok-shop-tokopedia-ancam-umkm-menteri-maman-janji,2025-06-11 07:00:00,,Regulasi,Negatif
"Live TikTok Dimatikan, Pedagang UMKM Bisa Terdampak - detikcom",detikcom,https://www.detik.com/sumut/berita/d-8090711/live-tiktok-dimatikan-pedagang-umkm-bisa-terdampak,2025-09-01 07:00:00,,Isu,Negatif
Menteri Maman awasi peralihan penjual Tokopedia-TikTok Shop - ANTARA News,ANTARA News,https://www.antaranews.com/berita/4882053/menteri-maman-awasi-peralihan-penjual-tokopedia-tiktok-shop,2025-06-05 07:00:00,,Regulasi,Netral
"Kreator Lokal Jadi Kunci, TikTok Shop by Tokopedia Dorong UMKM Lebih Dekat ke Pembeli - Popbela.com",Popbela.com,https://www.popbela.com/career/working-life/tiktok-shop-by-tokopedia-dorong-umkm-lebih-dekat-ke-pembeli-00-6sk7r-07nvv6,2025-07-11 07:00:00,,Strategi,Positif
Menteri UMKM Bakal Panggil TikTok Shop dan Tokopedia - Liputan6.com,Liputan6.com,https://www.liputan6.com/bisnis/read/6044383/menteri-umkm-bakal-panggil-tiktok-shop-dan-tokopedia,2025-06-05 07:00:00,,Regulasi,Netral
"Afiliator Tembus 8 Juta, Tokopedia dan TikTok Shop Klaim Penjualan UMKM Naik 118% Oleh Warta Ekonomi - Investing.com Indonesia",Investing.com Indonesia,https://id.investing.com/news/economy-news/afiliator-tembus-8-juta-tokopedia-dan-tiktok-shop-klaim-penjualan-umkm-naik-118-2813538,2025-06-20 07:00:00,,Bisnis,Positif
Pedagang di TikTok Shop-Tokopedia Cetak Kenaikan Penjualan 95% - Bloomberg Technoz,Bloomberg Technoz,https://www.bloombergtechnoz.com/detail-news/74666/pedagang-di-tiktok-shop-tokopedia-cetak-kenaikan-penjualan-95,2025-06-19 07:00:00,,Bisnis,Positif
"Tokopedia-TikTok Shop Gandeng Kalbe dan Accelerice, Dorong UMKM Balita Tembus Pasar Digital - Medcom.id",Medcom.id,https://www.medcom.id/ekonomi/bisnis/MkMOWVEN-tokopedia-tiktok-shop-gandeng-kalbe-dan-accelerice-dorong-umkm-balita-tembus-pasar-digital,2025-07-22 07:00:00,,Strategi,Positif
Creators Lab TikTok Shop by Tokopedia Berdayakan Generasi Muda Dukung UMKM Lokal dan Pariwisata Daerah - JPNN.com,JPNN.com,https://jabar.jpnn.com/jabar-terkini/26527/creators-lab-tiktok-shop-by-tokopedia-berdayakan-generasi-muda-dukung-umkm-lokal-dan-pariwisata-daerah,2025-08-26 07:00:00,,Edukasi,Positif
Pembekuan TikTok Diharapkan Tak Berdampak Negatif ke UMKM - MetroTVNews.com,MetroTVNews.com,https://www.metrotvnews.com/read/NLMCJo8v-pembekuan-tiktok-diharapkan-tak-berdampak-negatif-ke-umkm,2025-10-03 07:00:00,,Isu,Netral
Menteri UMKM Akan Panggil Pihak TikTok Shop-Tokopedia Terkait Keluhan Pengalihan Seller Center Di Aplikasi - UKMINDONESIA.ID,UKMINDONESIA.ID,https://ukmindonesia.id/baca-deskripsi-posts/menteri-umkm-akan-panggil-pihak-tiktok-shop-tokopedia-terkait-keluhan-pengalihan-seller-center-di-aplikasi,2025-06-09 07:00:00,,Regulasi,Netral
"Polemik TikTok Shop dan Banjir Produk Impor China, UMKM Lokal Kian Terdesak - Teknologi.id",Teknologi.id,https://teknologi.id/bisnis/polemik-tiktok-shop-dan-banjir-produk-impor-china-umkm-lokal-kian-terdesak,2025-08-17 07:00:00,,Isu,Negatif
Ramadan Bawa Berkah Bagi E-Commerce hingga Pelaku UMKM - Liputan6.com,Liputan6.com,https://www.liputan6.com/islami/read/6291253/ramadan-bawa-berkah-bagi-e-commerce-hingga-pelaku-umkm,2026-03-05 08:00:00,,Event,Positif
Mengapa TikTok Shop Bisa Membunuh UMKM Indonesia? - CNN Indonesia,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20230919103145-92-1000791/mengapa-tiktok-shop-bisa-membunuh-umkm-indonesia,2023-09-19 07:00:00,,Isu,Negatif
Tokopedia dan TikTok Shop Dorong Pertumbuhan UMKM Lewat Indonesia Summit 2026 - GenPI.co - GenPI.co,GenPI.co,https://www.genpi.co/ekonomi/273761/tokopedia-dan-tiktok-shop-dorong-pertumbuhan-umkm-lewat-indonesia-summit-2026,2026-01-27 08:00:00,,Event,Positif
Shopee-TikTok Shop Sepakat Bersih-bersih Lapak Pakaian Impor Bekas Ilegal - SinPo.id,SinPo.id,https://sinpo.id/detail/108470/shopee-tiktok-shop-sepakat-bersih-bersih-lapak-pakaian-impor-bekas-ilegal,2025-11-07 08:00:00,,Strategi,Positif
Tokopedia dan TikTok Shop Gandeng Kemenperin Jalankan Program KALCER untuk Mendorong Bisnis UMKM - Gizmologi.id,Gizmologi.id,https://gizmologi.id/news/tokopedia-dan-tiktok-shop-gandeng-kemenperin/,2025-06-22 07:00:00,,Event,Positif
Tokopedia & TikTok Shop Latih 200 UMKM Banjarnegara Bikin Konten Lewat Creators Lab - JPNN.com,JPNN.com,https://www.jpnn.com/news/tokopedia-tiktok-shop-latih-200-umkm-banjarnegara-bikin-konten-lewat-creators-lab,2025-12-03 08:00:00,,Edukasi,Positif
"Dukung UMKM, Creators Lab TikTok Shop by Tokopedia Berdayakan Generasi Muda - Media Indonesia",Media Indonesia,https://mediaindonesia.com/jabar/berita/805168/dukung-umkm-creators-lab-tiktok-shop-by-tokopedia-berdayakan-generasi-muda,2025-08-26 07:00:00,,Edukasi,Positif
Ini Lanskap Perkembangan UMKM dan Brand Lokal di Tengah Persaingan E-commerce - Marketeers,Marketeers,https://www.marketeers.com/ini-lanskap-perkembangan-umkm-dan-brand-lokal-di-tengah-persaingan-e-commerce/,2025-07-18 07:00:00,,Bisnis,Netral
